PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Is indexable page,Meta description,H1,H2,No. of content words,No. of internal outlinks,No. of external outlinks,Page text,Extracted text (raw <body>) (length),Text hash,First found at
20,https://kroam.xyz/leagues/ucl/barcelona-vs-fc-copenhagen-2026-01-28,Barcelona 4-1 FC Copenhagen | Kroam,text/html; charset=utf-8,false,200,0,true,"Barcelona 4-1 FC Copenhagen match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perfor",Barcelona vs FC Copenhagen Prediction,"Predictions
Frequently Asked Questions",733,48,0,<truncated>,3919,18157621298343714673,
20,https://kroam.xyz/leagues/uel/lyon-vs-paok-2026-01-29,Lyon 4-2 PAOK | Kroam,text/html; charset=utf-8,false,200,0,true,"Lyon 4-2 PAOK match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on Kroam",Lyon vs PAOK Prediction,"Predictions
Frequently Asked Questions",687,46,0,<truncated>,3575,16882468538463626522,
20,https://kroam.xyz/leagues/superlig/antalyaspor-vs-trabzonspor-2026-01-30,Antalyaspor 1-1 Trabzonspor | Kroam,text/html; charset=utf-8,false,200,0,true,"Antalyaspor 1-1 Trabzonspor match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perfor",Antalyaspor vs Trabzonspor Prediction,"Predictions
Frequently Asked Questions",705,47,0,<truncated>,3818,2844906621063578418,
20,https://kroam.xyz/models/deepseek-v3.1-terminus-syn,DeepSeek V3.1 Terminus (Synthetic) Football Predictions,text/html; charset=utf-8,false,200,0,true,DeepSeek V3.1 Terminus (Synthetic) football predictions with 0% accuracy. Compare performance against 42 AI models across 17 leagues.,DeepSeek V3.1 Terminus (Synthetic) Football Predictions,"Performance Trend
Performance Breakdown
Performance by League",283,28,0,<truncated>,1674,16949227773425368075,
20,https://kroam.xyz/leagues/superlig/fatih-karagmrk-vs-antalyaspor-2026-02-07,Fatih Karagümrük vs Antalyaspor Prediction | Kroam,text/html; charset=utf-8,false,200,0,true,"Get AI predictions for Fatih Karagümrük vs Antalyaspor. See which models forecast the winner before kickoff on Saturday, February 7, 2026 at 11:30 AM.",Fatih Karagümrük vs Antalyaspor Prediction,"Predictions
Frequently Asked Questions",223,22,0,<truncated>,1460,17415098044000381422,
20,https://kroam.xyz/blog/serie-a-regular-season-23-roundup,Serie A AI Model Accuracy Week 23,text/html; charset=utf-8,false,200,0,true,"Review of AI model performance in Serie A Week 23 matches, highlighting top models, accuracy rates, and biggest upsets. Analysis includes match-by-match...",Serie A Week 23 AI Model Audit,"Top 10 Models
Match-by-Match Audit
Biggest Consensus Misses
Methodology
Frequently Asked Questions
You might also like
On this page",884,25,0,<truncated>,5144,1925286222771835904,
20,https://kroam.xyz/leagues/superlig/samsunspor-vs-trabzonspor-2026-02-07,Samsunspor vs Trabzonspor Prediction | Kroam,text/html; charset=utf-8,false,200,0,true,"Get AI predictions for Samsunspor vs Trabzonspor. See which models forecast the winner before kickoff on Saturday, February 7, 2026 at 5:00 PM.",Samsunspor vs Trabzonspor Prediction,"Predictions
Frequently Asked Questions",216,22,0,<truncated>,1394,4611469900849046244,
20,https://kroam.xyz/leagues/turkish-super-lig/galatasaray-vs-kayserispor-2026-02-01,Galatasaray 4-0 Kayserispor | Kroam,text/html; charset=utf-8,false,200,0,true,"Galatasaray 4-0 Kayserispor match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perfor",Galatasaray vs Kayserispor Prediction,"Predictions
Frequently Asked Questions",741,50,0,<truncated>,3998,4289983716469626894,https://kroam.xyz/leagues/superlig
20,https://kroam.xyz/leagues/epl/arsenal-vs-sunderland-2026-02-07,Arsenal vs Sunderland Prediction | Kroam,text/html; charset=utf-8,false,200,0,true,"Get AI predictions for Arsenal vs Sunderland. See which models forecast the winner before kickoff on Saturday, February 7, 2026 at 3:00 PM.",Arsenal vs Sunderland Prediction,"Predictions
Frequently Asked Questions",211,22,0,<truncated>,1345,14859873318201852989,
20,https://kroam.xyz/leagues/eredivisie/twente-vs-excelsior-2026-01-24,Twente 0-0 Excelsior | Kroam,text/html; charset=utf-8,false,200,0,true,"Twente 0-0 Excelsior match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance o",Twente vs Excelsior Prediction,"Predictions
Frequently Asked Questions",715,48,0,<truncated>,3797,1121370038631260911,
20,https://kroam.xyz/leagues/ligue1/rennes-vs-lorient-2026-01-24,Rennes 0-2 Lorient | Kroam,text/html; charset=utf-8,false,200,0,true,"Rennes 0-2 Lorient match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on",Rennes vs Lorient Prediction,"Predictions
Frequently Asked Questions",697,47,0,<truncated>,3662,17224700055501145572,
20,https://kroam.xyz/leagues/epl/fulham-vs-brighton-2026-01-24,Fulham 2-1 Brighton | Kroam,text/html; charset=utf-8,false,200,0,true,"Fulham 2-1 Brighton match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on",Fulham vs Brighton Prediction,"Predictions
Frequently Asked Questions",665,45,0,<truncated>,3538,1300185152815722272,
20,https://kroam.xyz/leagues/seriea/fiorentina-vs-torino-2026-02-07,Fiorentina vs Torino Prediction | Kroam,text/html; charset=utf-8,false,200,0,true,"Get AI predictions for Fiorentina vs Torino. See which models forecast the winner before kickoff on Saturday, February 7, 2026 at 7:45 PM.",Fiorentina vs Torino Prediction,"Predictions
Frequently Asked Questions",212,22,0,<truncated>,1322,4559238948231003797,
20,https://kroam.xyz/leagues/laliga/osasuna-vs-villarreal-2026-01-31,Osasuna 2-2 Villarreal | Kroam,text/html; charset=utf-8,false,200,0,true,"Osasuna 2-2 Villarreal match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance",Osasuna vs Villarreal Prediction,"Predictions
Frequently Asked Questions",701,47,0,<truncated>,3718,3021252145299965158,
20,https://kroam.xyz/leagues/bundesliga/werder-bremen-vs-borussia-mnchengladbach-2026-01-31,Werder Bremen 1-1 M'gladbach | Kroam,text/html; charset=utf-8,false,200,0,true,Werder Bremen 1-1 Borussia Mönchengladbach match analysis. AI predictions from 42 models with accuracy tracking.,Werder Bremen vs Borussia Mönchengladbach Prediction,"Predictions
Frequently Asked Questions",734,48,0,<truncated>,4012,2275652128990199902,
20,https://kroam.xyz/leagues/bundesliga/1-fc-heidenheim-vs-hamburger-sv-2026-02-07,1. FC Heidenheim vs Hamburger SV Prediction | Kroam,text/html; charset=utf-8,false,200,0,true,"Get AI predictions for 1. FC Heidenheim vs Hamburger SV. See which models forecast the winner before kickoff on Saturday, February 7, 2026 at 2:30 PM.",1. FC Heidenheim vs Hamburger SV Prediction,"Predictions
Frequently Asked Questions",231,22,0,<truncated>,1416,2154891798647319762,
20,https://kroam.xyz/leagues/superlig/kasmpaa-vs-samsunspor-2026-01-30,Kasımpaşa 0-1 Samsunspor | Kroam,text/html; charset=utf-8,false,200,0,true,"Kasımpaşa 0-1 Samsunspor match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performan",Kasımpaşa vs Samsunspor Prediction,"Predictions
Frequently Asked Questions",721,48,0,<truncated>,3887,16418316876397658414,
20,https://kroam.xyz/leagues/ligue1/le-havre-vs-monaco-2026-01-24,Le Havre 0-0 Monaco | Kroam,text/html; charset=utf-8,false,200,0,true,"Le Havre 0-0 Monaco match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on",Le Havre vs Monaco Prediction,"Predictions
Frequently Asked Questions",689,46,0,<truncated>,3577,4421022910993274861,
20,https://kroam.xyz/leagues/ucl/benfica-vs-real-madrid-2026-01-28,Benfica 4-2 Real Madrid | Kroam,text/html; charset=utf-8,false,200,0,true,"Benfica 4-2 Real Madrid match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performanc",Benfica vs Real Madrid Prediction,"Predictions
Frequently Asked Questions",715,47,0,<truncated>,3784,17210212943644769189,
20,https://kroam.xyz/blog/bundesliga-regular-season-20-roundup,AI Model Performance in Bundesliga Week 20,text/html; charset=utf-8,false,200,0,true,"Analysis of AI model predictions for Bundesliga Week 20 matches, including top performing models and match-by-match accuracy statistics. Review of biggest...",Bundesliga Week 20 AI Model Audit,"Top 10 Models
Match-by-Match Audit
Biggest Consensus Misses
Methodology
Frequently Asked Questions
You might also like",781,25,0,<truncated>,4801,16115286024253363488,
20,https://kroam.xyz/models/qwen3-coder-480b-syn,Qwen3 Coder 480B (Synthetic) Football Predictions | Kroam,text/html; charset=utf-8,false,200,0,true,Qwen3 Coder 480B (Synthetic) football predictions with 0% accuracy. Compare performance against 42 AI models across 17 leagues.,Qwen3 Coder 480B (Synthetic) Football Predictions,"Performance Trend
Performance Breakdown
Performance by League",285,28,0,<truncated>,1664,13946650537060543574,
20,https://kroam.xyz/leagues/ucl/pafos-vs-slavia-praha-2026-01-28,Pafos 4-1 Slavia Praha | Kroam,text/html; charset=utf-8,false,200,0,true,"Pafos 4-1 Slavia Praha match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance",Pafos vs Slavia Praha Prediction,"Predictions
Frequently Asked Questions",733,48,0,<truncated>,3861,15286265271723145706,
20,https://kroam.xyz/leagues/ligue1/angers-vs-metz-2026-02-01,Angers 1-0 Metz | Kroam,text/html; charset=utf-8,false,200,0,true,"Angers 1-0 Metz match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on Kro",Angers vs Metz Prediction,"Predictions
Frequently Asked Questions",699,47,0,<truncated>,3638,1327921649206582983,
20,https://kroam.xyz/leagues/eredivisie/heracles-vs-fortuna-sittard-2026-02-01,Heracles 2-1 Fortuna Sittard | Kroam,text/html; charset=utf-8,false,200,0,true,"Heracles 2-1 Fortuna Sittard match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perfo",Heracles vs Fortuna Sittard Prediction,"Predictions
Frequently Asked Questions",743,49,0,<truncated>,3978,17029126233218051670,
20,https://kroam.xyz/leagues/seriea/genoa-vs-napoli-2026-02-07,Genoa vs Napoli Prediction | Kroam,text/html; charset=utf-8,false,200,0,true,"Get AI predictions for Genoa vs Napoli. See which models forecast the winner before kickoff on Saturday, February 7, 2026 at 5:00 PM.",Genoa vs Napoli Prediction,"Predictions
Frequently Asked Questions",212,22,0,<truncated>,1281,3313107728626757446,
20,https://kroam.xyz/leagues/laliga/valencia-vs-espanyol-2026-01-24,Valencia 3-2 Espanyol | Kroam,text/html; charset=utf-8,false,200,0,true,"Valencia 3-2 Espanyol match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance",Valencia vs Espanyol Prediction,"Predictions
Frequently Asked Questions",699,47,0,<truncated>,3692,1125728844952752684,
20,https://kroam.xyz/leagues/ucl/manchester-city-vs-galatasaray-2026-01-28,Man City 2-0 Galatasaray | Kroam,text/html; charset=utf-8,false,200,0,true,Manchester City 2-0 Galatasaray match analysis. AI predictions from 42 models with accuracy tracking.,Manchester City vs Galatasaray Prediction,"Predictions
Frequently Asked Questions",713,47,0,<truncated>,3847,3647847364424749970,
20,https://kroam.xyz/leagues/superlig/beikta-vs-konyaspor-2026-01-31,Beşiktaş 2-1 Konyaspor | Kroam,text/html; charset=utf-8,false,200,0,true,"Beşiktaş 2-1 Konyaspor match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance",Beşiktaş vs Konyaspor Prediction,"Predictions
Frequently Asked Questions",723,48,0,<truncated>,3865,17881624455181707747,
20,https://kroam.xyz/leagues/epl/chelsea-vs-west-ham-2026-01-31,Chelsea 3-2 West Ham | Kroam,text/html; charset=utf-8,false,200,0,true,"Chelsea 3-2 West Ham match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance o",Chelsea vs West Ham Prediction,"Predictions
Frequently Asked Questions",709,47,0,<truncated>,3712,1289150313242744161,
20,https://kroam.xyz/models/deepseek-r1-0528-syn,DeepSeek R1 0528 (Synthetic) Football Predictions | Kroam,text/html; charset=utf-8,false,200,0,true,DeepSeek R1 0528 (Synthetic) football predictions with 0% accuracy. Compare performance against 42 AI models across 17 leagues.,DeepSeek R1 0528 (Synthetic) Football Predictions,"Performance Trend
Performance Breakdown
Performance by League",285,28,0,<truncated>,1664,17930428058567069806,
20,https://kroam.xyz/leagues/laliga/sevilla-vs-athletic-club-2026-01-24,Sevilla 2-1 Athletic | Kroam,text/html; charset=utf-8,false,200,0,true,"Sevilla 2-1 Athletic Club match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performa",Sevilla vs Athletic Club Prediction,"Predictions
Frequently Asked Questions",724,48,0,<truncated>,3814,2165908628480994559,
20,https://kroam.xyz/leagues/laliga/levante-vs-elche-2026-01-23,Levante 3-2 Elche | Kroam,text/html; charset=utf-8,false,200,0,true,"Levante 3-2 Elche match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on K",Levante vs Elche Prediction,"Predictions
Frequently Asked Questions",719,48,0,<truncated>,3749,3346505471513390640,
20,https://kroam.xyz/leagues/eredivisie/feyenoord-vs-heracles-2026-01-25,Feyenoord 4-2 Heracles | Kroam,text/html; charset=utf-8,false,200,0,true,"Feyenoord 4-2 Heracles match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance",Feyenoord vs Heracles Prediction,"Predictions
Frequently Asked Questions",695,47,0,<truncated>,3720,14998386339649074261,
20,https://kroam.xyz/leagues/bundesliga/sc-freiburg-vs-werder-bremen-2026-02-07,SC Freiburg vs Werder Bremen Prediction | Kroam,text/html; charset=utf-8,false,200,0,true,"Get AI predictions for SC Freiburg vs Werder Bremen. See which models forecast the winner before kickoff on Saturday, February 7, 2026 at 2:30 PM.",SC Freiburg vs Werder Bremen Prediction,"Predictions
Frequently Asked Questions",224,22,0,<truncated>,1392,16919698199808934847,
20,https://kroam.xyz/leagues/ligue1/lille-vs-strasbourg-2026-01-25,Lille 1-4 Strasbourg | Kroam,text/html; charset=utf-8,false,200,0,true,"Lille 1-4 Strasbourg match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance o",Lille vs Strasbourg Prediction,"Predictions
Frequently Asked Questions",717,48,0,<truncated>,3783,3243914891178678763,
20,https://kroam.xyz/leagues/eredivisie/psv-eindhoven-vs-feyenoord-2026-02-01,PSV Eindhoven 3-0 Feyenoord | Kroam,text/html; charset=utf-8,false,200,0,true,"PSV Eindhoven 3-0 Feyenoord match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perfor",PSV Eindhoven vs Feyenoord Prediction,"Predictions
Frequently Asked Questions",741,49,0,<truncated>,3952,4488280878929426708,
20,https://kroam.xyz/leagues/seriea/verona-vs-pisa-2026-02-06,Verona vs Pisa Prediction | Kroam,text/html; charset=utf-8,false,200,0,true,"Get AI predictions for Verona vs Pisa. See which models forecast the winner before kickoff on Friday, February 6, 2026 at 7:45 PM.",Verona vs Pisa Prediction,"Predictions
Frequently Asked Questions",212,22,0,<truncated>,1280,17961147358346043604,
20,https://kroam.xyz/leagues/seriea/como-vs-atalanta-2026-02-01,Como 0-0 Atalanta | Kroam,text/html; charset=utf-8,false,200,0,true,"Como 0-0 Atalanta match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on K",Como vs Atalanta Prediction,"Predictions
Frequently Asked Questions",737,49,0,<truncated>,3854,17189175603930144446,
20,https://kroam.xyz/models/minimax-m2-syn,MiniMax M2 (Synthetic) Football Predictions | Kroam,text/html; charset=utf-8,false,200,0,true,MiniMax M2 (Synthetic) football predictions with 0% accuracy. Compare performance against 42 AI models across 17 leagues.,MiniMax M2 (Synthetic) Football Predictions,"Performance Trend
Performance Breakdown
Performance by League",282,28,0,<truncated>,1646,151814187014220249,
20,https://kroam.xyz/leagues/seriea/atalanta-vs-parma-2026-01-25,Atalanta 4-0 Parma | Kroam,text/html; charset=utf-8,false,200,0,true,"Atalanta 4-0 Parma match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on",Atalanta vs Parma Prediction,"Predictions
Frequently Asked Questions",681,46,0,<truncated>,3581,15354201428288080905,
20,https://kroam.xyz/leagues/epl/crystal-palace-vs-chelsea-2026-01-25,Crystal Palace 1-3 Chelsea | Kroam,text/html; charset=utf-8,false,200,0,true,"Crystal Palace 1-3 Chelsea match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perform",Crystal Palace vs Chelsea Prediction,"Predictions
Frequently Asked Questions",745,49,0,<truncated>,3962,17573208107806974219,
20,https://kroam.xyz/leagues/bundesliga/borussia-mnchengladbach-vs-bayer-leverkusen-2026-02-07,M'gladbach vs Leverkusen Prediction | Kroam,text/html; charset=utf-8,false,200,0,true,"Get AI predictions for Borussia Mönchengladbach vs Bayer Leverkusen. See which models forecast the winner before kickoff on Saturday, February 7, 2026 at...",Borussia Mönchengladbach vs Bayer Leverkusen Prediction,"Predictions
Frequently Asked Questions",221,22,0,<truncated>,1501,402942360707915959,
20,https://kroam.xyz/leagues/epl/manchester-city-vs-wolves-2026-01-24,Man City 2-0 Wolves | Kroam,text/html; charset=utf-8,false,200,0,true,"Manchester City 2-0 Wolves match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perform",Manchester City vs Wolves Prediction,"Predictions
Frequently Asked Questions",705,47,0,<truncated>,3755,1561462168351935729,
20,https://kroam.xyz/leagues/epl/bournemouth-vs-aston-villa-2026-02-07,Bournemouth vs Aston Villa Prediction | Kroam,text/html; charset=utf-8,false,200,0,true,"Get AI predictions for Bournemouth vs Aston Villa. See which models forecast the winner before kickoff on Saturday, February 7, 2026 at 3:00 PM.",Bournemouth vs Aston Villa Prediction,"Predictions
Frequently Asked Questions",219,22,0,<truncated>,1385,14399027902406970987,
20,https://kroam.xyz/leagues/ucl/arsenal-vs-kairat-almaty-2026-01-28,Arsenal 3-2 Kairat Almaty | Kroam,text/html; charset=utf-8,false,200,0,true,"Arsenal 3-2 Kairat Almaty match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performa",Arsenal vs Kairat Almaty Prediction,"Predictions
Frequently Asked Questions",677,45,0,<truncated>,3612,17403909708202471656,
20,https://kroam.xyz/leagues/superlig/eypspor-vs-beikta-2026-01-26,Eyüpspor 2-2 Beşiktaş | Kroam,text/html; charset=utf-8,false,200,0,true,"Eyüpspor 2-2 Beşiktaş match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance",Eyüpspor vs Beşiktaş Prediction,"Predictions
Frequently Asked Questions",705,47,0,<truncated>,3776,17967168573950117103,
20,https://kroam.xyz/leagues/bundesliga/vfb-stuttgart-vs-sc-freiburg-2026-02-01,VfB Stuttgart 1-0 SC Freiburg | Kroam,text/html; charset=utf-8,false,200,0,true,"VfB Stuttgart 1-0 SC Freiburg match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perf",VfB Stuttgart vs SC Freiburg Prediction,"Predictions
Frequently Asked Questions",769,50,0,<truncated>,4067,695380618448619384,
20,https://kroam.xyz/blog/premier-league-regular-season-24-roundup,Premier League AI Model Predictions Week 24,text/html; charset=utf-8,false,200,0,true,"Analysis of AI model performance in Premier League Week 24, including top models, match-by-match accuracy, and biggest upsets. Models achieved 46.73% correct...",Premier League Week 24 AI Model Audit,"Top 10 Models
Match-by-Match Audit
Biggest Consensus Misses
Methodology
Frequently Asked Questions
You might also like",767,25,0,<truncated>,4700,15981366535922708103,
20,https://kroam.xyz/models/kimi-k2-thinking-syn,Kimi K2 Thinking (Synthetic) Football Predictions | Kroam,text/html; charset=utf-8,false,200,0,true,Kimi K2 Thinking (Synthetic) football predictions with 0% accuracy. Compare performance against 42 AI models across 17 leagues.,Kimi K2 Thinking (Synthetic) Football Predictions,"Performance Trend
Performance Breakdown
Performance by League",285,28,0,<truncated>,1664,17685917964227862405,
20,https://kroam.xyz/leagues/laliga/barcelona-vs-mallorca-2026-02-07,Barcelona vs Mallorca Prediction | Kroam,text/html; charset=utf-8,false,200,0,true,"Get AI predictions for Barcelona vs Mallorca. See which models forecast the winner before kickoff on Saturday, February 7, 2026 at 3:15 PM.",Barcelona vs Mallorca Prediction,"Predictions
Frequently Asked Questions",211,22,0,<truncated>,1316,16790070920992684522,
20,https://kroam.xyz/leagues/laliga/girona-vs-getafe-2026-01-26,Girona 1-1 Getafe | Kroam,text/html; charset=utf-8,false,200,0,true,"Girona 1-1 Getafe match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on K",Girona vs Getafe Prediction,"Predictions
Frequently Asked Questions",719,48,0,<truncated>,3767,17618109546071626045,
20,https://kroam.xyz/leagues/laliga/atletico-madrid-vs-mallorca-2026-01-25,Atletico 3-0 Mallorca | Kroam,text/html; charset=utf-8,false,200,0,true,"Atletico Madrid 3-0 Mallorca match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perfo",Atletico Madrid vs Mallorca Prediction,"Predictions
Frequently Asked Questions",746,49,0,<truncated>,3957,15820663748493201734,
20,https://kroam.xyz/leagues/laliga/rayo-vallecano-vs-osasuna-2026-01-24,Rayo Vallecano 1-3 Osasuna | Kroam,text/html; charset=utf-8,false,200,0,true,"Rayo Vallecano 1-3 Osasuna match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perform",Rayo Vallecano vs Osasuna Prediction,"Predictions
Frequently Asked Questions",705,47,0,<truncated>,3734,17235297531854008945,
20,https://kroam.xyz/leagues/epl/brighton-vs-everton-2026-01-31,Brighton 1-1 Everton | Kroam,text/html; charset=utf-8,false,200,0,true,"Brighton 1-1 Everton match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance o",Brighton vs Everton Prediction,"Predictions
Frequently Asked Questions",719,48,0,<truncated>,3829,17784701434202633140,
20,https://kroam.xyz/leagues/bundesliga/fc-st-pauli-vs-hamburger-sv-2026-01-23,FC St. Pauli 0-0 Hamburger SV | Kroam,text/html; charset=utf-8,false,200,0,true,"FC St. Pauli 0-0 Hamburger SV match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perf",FC St. Pauli vs Hamburger SV Prediction,"Predictions
Frequently Asked Questions",471,33,0,<truncated>,2518,15192831726452984044,
20,https://kroam.xyz/leagues/ligue1/stade-brestois-29-vs-toulouse-2026-01-25,Stade Brestois 29 0-2 Toulouse | Kroam,text/html; charset=utf-8,false,200,0,true,Stade Brestois 29 0-2 Toulouse match analysis. AI predictions from 42 models with accuracy tracking.,Stade Brestois 29 vs Toulouse Prediction,"Predictions
Frequently Asked Questions",739,48,0,<truncated>,3885,1209711218041632544,
20,https://kroam.xyz/leagues/bundesliga/1-fc-kln-vs-vfl-wolfsburg-2026-01-30,1. FC Köln 1-0 VfL Wolfsburg | Kroam,text/html; charset=utf-8,false,200,0,true,"1. FC Köln 1-0 VfL Wolfsburg match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perfo",1. FC Köln vs VfL Wolfsburg Prediction,"Predictions
Frequently Asked Questions",727,47,0,<truncated>,3804,2161038544467197973,
20,https://kroam.xyz/leagues/epl/aston-villa-vs-brentford-2026-02-01,Aston Villa 0-1 Brentford | Kroam,text/html; charset=utf-8,false,200,0,true,"Aston Villa 0-1 Brentford match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performa",Aston Villa vs Brentford Prediction,"Predictions
Frequently Asked Questions",709,47,0,<truncated>,3762,32151998857103911,
20,https://kroam.xyz/leagues/ucl/psv-eindhoven-vs-bayern-mnchen-2026-01-28,PSV Eindhoven 1-2 Bayern München | Kroam,text/html; charset=utf-8,false,200,0,true,PSV Eindhoven 1-2 Bayern München match analysis. AI predictions from 42 models with accuracy tracking.,PSV Eindhoven vs Bayern München Prediction,"Predictions
Frequently Asked Questions",705,46,0,<truncated>,3783,14268834348698231337,
20,https://kroam.xyz/leagues/uel/maccabi-tel-aviv-vs-bologna-2026-01-29,Maccabi Tel Aviv 0-3 Bologna | Kroam,text/html; charset=utf-8,false,200,0,true,"Maccabi Tel Aviv 0-3 Bologna match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perfo",Maccabi Tel Aviv vs Bologna Prediction,"Predictions
Frequently Asked Questions",761,49,0,<truncated>,4008,17924468111166433185,
20,https://kroam.xyz/leagues/uel/go-ahead-eagles-vs-sc-braga-2026-01-29,GO Ahead Eagles 0-0 SC Braga | Kroam,text/html; charset=utf-8,false,200,0,true,"GO Ahead Eagles 0-0 SC Braga match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model perfo",GO Ahead Eagles vs SC Braga Prediction,"Predictions
Frequently Asked Questions",733,47,0,<truncated>,3808,17362405958688118689,
20,https://kroam.xyz/leagues/seriea/genoa-vs-bologna-2026-01-25,Genoa 3-2 Bologna | Kroam,text/html; charset=utf-8,false,200,0,true,"Genoa 3-2 Bologna match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance on K",Genoa vs Bologna Prediction,"Predictions
Frequently Asked Questions",737,49,0,<truncated>,3854,233327237118245301,
20,https://kroam.xyz/models/kimi-k2.5-syn,Kimi K2.5 (Synthetic) Football Predictions | Kroam,text/html; charset=utf-8,false,200,0,true,Kimi K2.5 (Synthetic) football predictions with 0% accuracy. Compare performance against 42 AI models across 17 leagues.,Kimi K2.5 (Synthetic) Football Predictions,"Performance Trend
Performance Breakdown
Performance by League",282,28,0,<truncated>,1643,2448398831169315080,
20,https://kroam.xyz/leagues/uel/sturm-graz-vs-brann-2026-01-29,Sturm Graz 1-0 Brann | Kroam,text/html; charset=utf-8,false,200,0,true,"Sturm Graz 1-0 Brann match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance o",Sturm Graz vs Brann Prediction,"Predictions
Frequently Asked Questions",715,47,0,<truncated>,3742,16689838231515386027,
20,https://kroam.xyz/leagues/uel/real-betis-vs-feyenoord-2026-01-29,Real Betis 2-1 Feyenoord | Kroam,text/html; charset=utf-8,false,200,0,true,"Real Betis 2-1 Feyenoord match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performan",Real Betis vs Feyenoord Prediction,"Predictions
Frequently Asked Questions",657,44,0,<truncated>,3489,15704081476912167790,
20,https://kroam.xyz/leagues/ligue1/nantes-vs-lyon-2026-02-07,Nantes vs Lyon Prediction | Kroam,text/html; charset=utf-8,false,200,0,true,"Get AI predictions for Nantes vs Lyon. See which models forecast the winner before kickoff on Saturday, February 7, 2026 at 8:05 PM.",Nantes vs Lyon Prediction,"Predictions
Frequently Asked Questions",213,22,0,<truncated>,1273,14036249692476764945,
20,https://kroam.xyz/leagues/eredivisie/heerenveen-vs-utrecht-2026-02-01,Heerenveen 1-1 Utrecht | Kroam,text/html; charset=utf-8,false,200,0,true,"Heerenveen 1-1 Utrecht match analysis. AI predictions from 42 models with accuracy tracking. Compare forecasts, track accuracy, and explore AI model performance",Heerenveen vs Utrecht Prediction,"Predictions
Frequently Asked Questions",729,49,0,<truncated>,3896,15553892755955708246,
